STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,TRANSACTION,Transaction,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,CIVIL_STATUS,Civil status,HOUSEHOLD_TYPE,Household type,INCOME_PRINCIPAL,Earnings of the principal,INCOME_SPOUSE,Earnings of the spouse,LEVEL,Level,TAX_BASE,Tax base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L4,4,_Z,Not applicable,2023,,182100,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L4,4,_Z,Not applicable,2024,,191950,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L13,13,_Z,Not applicable,2000,,27590.549307,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L9,9,_Z,Not applicable,2000,,20748.688024,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2000,,65443.89054,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L11,11,_Z,Not applicable,2000,,24169.618665,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L8,8,_Z,Not applicable,2000,,19038.222703,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L10,10,_Z,Not applicable,2000,,22459.153344,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L12,12,_Z,Not applicable,2000,,25880.083986,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L6,6,_Z,Not applicable,2000,,15617.292061,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L7,7,_Z,Not applicable,2000,,17327.757382,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2000,,13906.82674,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L16,16,_Z,Not applicable,2000,,32721.94527,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L15,15,_Z,Not applicable,2000,,31011.479949,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L14,14,_Z,Not applicable,2000,,29301.014628,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L4,4,_Z,Not applicable,2000,,12196.3614,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L4,4,_Z,Not applicable,2001,,14799.243429,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L14,14,_Z,Not applicable,2001,,31903.896638,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L15,15,_Z,Not applicable,2001,,33614.361959,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2001,,16509.70875,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L7,7,_Z,Not applicable,2001,,19930.639392,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L6,6,_Z,Not applicable,2001,,18220.174071,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L12,12,_Z,Not applicable,2001,,28482.965996,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L10,10,_Z,Not applicable,2001,,25062.035355,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L8,8,_Z,Not applicable,2001,,21641.104713,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L11,11,_Z,Not applicable,2001,,26772.500676,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L9,9,_Z,Not applicable,2001,,23351.570034,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L13,13,_Z,Not applicable,2001,,30193.431317,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L13,13,_Z,Not applicable,2002,,29550,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L9,9,_Z,Not applicable,2002,,22950,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L11,11,_Z,Not applicable,2002,,26250,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L8,8,_Z,Not applicable,2002,,21300,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L10,10,_Z,Not applicable,2002,,24600,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L12,12,_Z,Not applicable,2002,,27900,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L6,6,_Z,Not applicable,2002,,18000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L7,7,_Z,Not applicable,2002,,19650,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2002,,16350,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L16,16,_Z,Not applicable,2002,,34500,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L15,15,_Z,Not applicable,2002,,32850,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L14,14,_Z,Not applicable,2002,,31200,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L4,4,_Z,Not applicable,2002,,14700,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L4,4,_Z,Not applicable,2003,,14700,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L14,14,_Z,Not applicable,2003,,31200,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L15,15,_Z,Not applicable,2003,,32850,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L16,16,_Z,Not applicable,2003,,34500,,1,One,A,Normal value,0,Units
